length_mean;length_std;max_length;min_length;max_char_freq;min_char_freq;char_freq_std;code
4.6;1.8547236990991407;7;2;27;19;4.0;0
3.0;1.4142135623730951;5;1;6;6;0.0;0
3.6666666666666665;2.0548046676563256;6;1;6;5;0.5;0
3.25;1.8540496217739157;7;1;16;10;3.0;0
3.75;2.384848003542364;7;1;11;4;3.5;0
3.75;1.6393596310755;5;1;11;4;3.5;0
4.166666666666667;1.950783318453271;7;2;13;12;0.5;0
3.75;1.5612494995995996;7;2;16;14;1.0;0
3.8333333333333335;1.950783318453271;7;1;12;11;0.5;0
4.2;2.0396078054371136;7;1;23;19;2.0;0
3.0;1.8973665961010275;6;1;8;7;0.5;0
4.0;2.04939015319192;7;1;21;19;1.0;0
3.7777777777777777;1.0304020550550783;5;2;19;15;2.0;0
4.625;2.1758618981911515;7;1;19;18;0.5;0
5.0;2.23606797749979;7;1;24;16;4.0;0
4.857142857142857;2.099562636671296;7;1;23;11;6.0;0
4.714285714285714;1.7496355305594127;7;1;18;15;1.5;0
4.0;1.632993161855452;6;1;13;11;1.0;0
4.285714285714286;1.979486637221574;7;1;15;15;0.0;0
4.0;2.309401076758503;7;1;14;10;2.0;0
4.0;2.260776661041756;7;1;19;17;1.0;0
3.6;1.6852299546352716;6;1;19;17;1.0;0
4.111111111111111;1.852592444503674;7;1;20;17;1.5;0
4.0;2.6832815729997477;7;1;11;9;1.0;0
4.111111111111111;1.9688939051854832;7;1;20;17;1.5;0
4.7;1.9;7;2;26;21;2.5;0
4.333333333333333;1.699673171197595;6;2;18;8;5.0;0
2.75;1.920286436967152;6;1;6;5;0.5;0
2.25;1.0897247358851685;4;1;5;4;0.5;0
4.222222222222222;1.8121673811444545;7;1;22;16;3.0;0
3.8333333333333335;2.1147629234082532;6;1;12;11;0.5;0
3.2;2.039607805437114;6;1;9;7;1.0;0
2.25;1.6393596310755;5;1;5;4;0.5;0
4.0;1.5275252316519468;6;1;14;10;2.0;0
3.6;1.624807680927192;6;1;23;13;5.0;0
4.1;1.9209372712298547;7;1;22;19;1.5;0
4.4;2.2;7;1;24;20;2.0;0
3.9;1.972308292331602;7;1;22;17;2.5;0
2.25;1.0897247358851685;4;1;6;3;1.5;0
5.0;1.7888543819998317;7;2;13;12;0.5;0
3.2857142857142856;1.1605769149479945;5;1;12;11;0.5;0
4.111111111111111;1.7284832429004495;6;2;26;11;7.5;0
4.142857142857143;2.099562636671296;7;1;17;12;2.5;0
4.3;2.1931712199461306;7;1;28;15;6.5;0
3.857142857142857;2.5314350209527645;7;1;17;10;3.5;0
3.7142857142857144;2.312344865176949;7;1;15;11;2.0;0
4.1;2.0223748416156684;7;1;27;14;6.5;0
3.9;1.972308292331602;7;1;23;16;3.5;0
3.9;1.9209372712298547;7;1;21;18;1.5;0
3.9;1.57797338380595;7;1;20;19;0.5;0
4.3;1.676305461424021;7;2;22;21;0.5;0
3.4;2.244994432064365;7;1;10;7;1.5;0
5.25;2.48746859276655;7;1;13;8;2.5;0
3.6666666666666665;1.699673171197595;7;1;20;13;3.5;0
3.4;2.0591260281974;7;1;12;5;3.5;0
3.7;1.676305461424021;6;1;20;17;1.5;0
2.5;1.6583123951777;5;1;5;5;0.0;0
4.0;2.160246899469287;7;1;22;14;4.0;0
4.0;2.23606797749979;7;1;9;7;1.0;0
3.888888888888889;1.9116278371205837;6;1;20;15;2.5;0
3.7777777777777777;2.249828525701843;7;1;18;16;1.0;0
4.2;1.469693845669907;6;2;13;8;2.5;0
4.333333333333333;1.8257418583505538;7;1;22;17;2.5;0
4.5;1.857417562100671;7;1;25;20;2.5;0
3.857142857142857;1.6413036132965795;6;2;15;12;1.5;0
4.5;1.9790570145063195;7;2;15;12;1.5;0
4.444444444444445;1.8324913891634047;7;1;25;15;5.0;0
4.571428571428571;2.0603150145508513;7;1;16;16;0.0;0
4.285714285714286;1.979486637221574;7;2;19;11;4.0;0
2.25;1.6393596310755;5;1;5;4;0.5;0
3.5;1.8929694486000912;7;1;13;8;2.5;0
3.9;2.071231517720798;7;1;21;18;1.5;0
3.6666666666666665;1.8856180831641267;6;1;13;9;2.0;0
4.333333333333333;1.9436506316151;7;1;21;18;1.5;0
4.25;2.277608394786075;7;1;21;13;4.0;0
3.375;1.3169567191065923;5;1;17;10;3.5;0
4.666666666666667;2.2852182001336816;7;1;14;14;0.0;0
4.4;1.8547236990991407;6;1;11;11;0.0;0
4.571428571428571;1.9897697538834456;7;2;17;15;1.0;0
4.2;1.7204650534085253;7;2;13;8;2.5;0
4.5;2.0615528128088303;7;1;23;22;0.5;0
4.125;1.165922381636102;6;2;17;16;0.5;0
5.0;0.9428090415820634;7;4;27;18;4.5;0
4.875;2.2603926650031405;7;1;22;17;2.5;0
5.375;1.79843682124227;7;2;28;15;6.5;0
3.75;1.479019945774904;6;1;19;11;4.0;0
4.222222222222222;2.249828525701843;7;1;24;14;5.0;0
4.571428571428571;1.761261143705422;7;2;22;10;6.0;0
3.7777777777777777;2.199887763691481;7;1;18;16;1.0;0
4.166666666666667;2.3392781412697;7;1;13;12;0.5;0
2.75;1.299038105676658;5;1;15;7;4.0;0
4.166666666666667;1.950783318453271;7;2;13;12;0.5;0
4.8;1.8330302779823358;7;2;24;24;0.0;0
4.666666666666667;1.8856180831641267;7;2;18;10;4.0;0
4.5;1.5;7;2;24;21;1.5;0
2.0;0.816496580927726;3;1;4;2;1.0;0
2.5;1.5;5;1;5;5;0.0;0
4.428571428571429;1.9897697538834458;7;1;19;12;3.5;0
5.0;1.4142135623730951;6;2;20;15;2.5;0
1.5;0.5;2;1;3;0;1.5;0
4.625;1.9324531042175384;7;1;27;10;8.5;0
2.8333333333333335;1.7716909687891083;6;1;9;8;0.5;0
5.166666666666667;1.950783318453271;7;2;17;14;1.5;0
5.0;1.6583123951777;7;2;23;17;3.0;0
3.75;1.1989578808281798;6;2;16;14;1.0;0
3.142857142857143;1.355261854357877;5;2;11;11;0.0;0
4.428571428571429;1.761261143705422;7;1;17;14;1.5;0
4.666666666666667;2.357022603955158;7;1;15;13;1.0;0
2.6666666666666665;1.699673171197595;5;1;7;1;3.0;0
4.0;1.699673171197595;6;1;20;16;2.0;0
4.888888888888889;1.0999438818457405;6;3;23;21;1.0;0
4.375;2.2878756522153907;7;1;19;16;1.5;0
3.3333333333333335;1.8257418583505538;6;1;15;15;0.0;0
4.0;2.5495097567963922;7;1;9;7;1.0;0
4.111111111111111;1.7284832429004495;7;2;21;16;2.5;0
3.3333333333333335;1.699673171197595;6;1;18;12;3.0;0
5.0;2.0816659994661326;7;1;16;14;1.0;0
4.333333333333333;2.309401076758503;7;1;25;14;5.5;0
4.0;2.309401076758503;7;1;14;10;2.0;0
3.7;1.9000000000000001;7;1;21;16;2.5;0
4.0;2.0;6;1;22;14;4.0;0
4.333333333333333;1.7638342073763935;6;1;23;16;3.5;0
4.142857142857143;1.4568627181693672;5;1;18;11;3.5;0
6.0;1.0;7;4;34;26;4.0;0
3.8;1.9390719429665315;6;1;12;7;2.5;0
3.8333333333333335;2.1147629234082532;6;1;12;11;0.5;0
3.3333333333333335;1.247219128924647;5;2;8;2;3.0;0
3.25;2.277608394786075;7;1;9;4;2.5;0
5.75;1.5612494995995996;7;2;27;19;4.0;0
3.75;1.920286436967152;6;1;10;5;2.5;0
4.222222222222222;2.042752923427804;7;1;24;14;5.0;0
4.3;2.0518284528683193;7;1;24;19;2.5;0
4.4;2.0591260281974;7;1;16;6;5.0;0
4.2;1.7204650534085253;6;1;13;8;2.5;0
4.0;1.3333333333333333;6;2;19;17;1.0;0
4.5;2.1213203435596424;7;1;20;16;2.0;0
3.6666666666666665;2.0548046676563256;7;1;18;15;1.5;0
5.0;1.1952286093343936;7;3;22;13;4.5;0
3.875;1.899835519196333;7;1;16;15;0.5;0
4.0;1.7888543819998317;7;2;10;10;0.0;0
5.0;2.0816659994661326;7;1;15;15;0.0;0
3.0;2.8284271247461903;7;1;7;2;2.5;0
4.0;2.0;7;1;21;19;1.0;0
3.6;2.1540659228538015;7;1;10;8;1.0;0
3.5;2.29128784747792;7;1;11;10;0.5;0
4.25;1.7853571071357126;7;2;18;16;1.0;0
3.7777777777777777;1.4740554623801778;6;1;18;16;1.0;0
4.125;1.5360257159305635;6;1;17;16;0.5;0
3.6666666666666665;2.0548046676563256;6;1;13;9;2.0;0
3.4;1.854723699099141;6;1;9;8;0.5;0
3.4285714285714284;1.3997084244475304;5;1;19;5;7.0;0
4.222222222222222;2.096440251568134;7;1;19;19;0.0;0
4.571428571428571;2.1946130708196026;7;1;18;14;2.0;0
3.25;1.6393596310755;6;2;7;6;0.5;0
4.571428571428571;1.9897697538834456;7;2;16;16;0.0;0
3.857142857142857;1.8070158058105026;6;1;17;10;3.5;0
4.0;1.9493588689617927;7;1;24;16;4.0;0
3.9;1.9209372712298547;7;1;21;18;1.5;0
4.375;1.79843682124227;6;1;19;16;1.5;0
2.75;1.479019945774904;5;1;6;5;0.5;0
3.4444444444444446;1.892154040658489;7;1;20;11;4.5;0
4.0;2.0;7;1;20;20;0.0;0
3.5555555555555554;1.640535895581489;6;1;19;13;3.0;0
4.222222222222222;1.8121673811444545;7;2;27;11;8.0;0
4.2;1.6613247725836149;6;1;26;16;5.0;0
4.4;1.2;6;3;11;11;0.0;0
4.222222222222222;1.8724777273725242;7;2;21;17;2.0;0
4.3;1.4866068747318506;6;2;22;21;0.5;0
3.3333333333333335;1.2472191289246473;5;1;10;10;0.0;0
3.75;1.920286436967152;6;1;9;6;1.5;0
4.333333333333333;2.160246899469287;7;1;20;19;0.5;0
4.6;2.0099751242241783;7;1;24;22;1.0;0
4.833333333333333;2.1921577396609844;7;1;15;14;0.5;0
4.125;2.027159342528357;7;1;19;14;2.5;0
3.8333333333333335;1.5723301886761007;6;1;13;10;1.5;0
4.1;1.6401219466856725;7;1;22;19;1.5;0
4.25;1.7853571071357126;7;2;17;17;0.0;0
3.125;1.6909686573085854;6;1;14;11;1.5;0
4.142857142857143;2.294625486315573;7;1;16;13;1.5;0
4.5;0.9574271077563381;6;3;15;12;1.5;0
3.888888888888889;1.7284832429004495;6;1;18;17;0.5;0
3.125;1.7633419974582356;7;1;13;12;0.5;0
2.6666666666666665;2.3570226039551585;6;1;5;3;1.0;0
3.6666666666666665;2.0548046676563256;6;1;9;2;3.5;0
4.111111111111111;2.3306863292670035;7;1;20;17;1.5;0
4.5;2.1563858652847827;7;1;23;22;0.5;0
4.1;1.445683229480096;7;2;21;20;0.5;0
3.7777777777777777;1.7497795275581802;7;1;19;15;2.0;0
4.75;1.1989578808281798;7;3;22;16;3.0;0
3.875;1.5360257159305635;6;2;18;13;2.5;0
4.0;1.8257418583505538;7;1;20;16;2.0;0
4.444444444444445;1.8324913891634047;7;2;20;20;0.0;0
3.5;1.8027756377319946;6;1;16;12;2.0;0
3.75;2.384848003542364;7;1;8;7;0.5;0
3.6666666666666665;1.8257418583505538;7;1;19;14;2.5;0
4.4;1.7435595774162693;7;2;25;19;3.0;0
2.5;1.118033988749895;4;1;6;4;1.0;0
3.5714285714285716;2.060315014550851;6;1;13;12;0.5;0
3.6;1.624807680927192;6;1;20;16;2.0;0
2.0;0.816496580927726;3;1;7;5;1.0;0
3.0;2.0;7;1;14;10;2.0;0
4.555555555555555;2.586765939293959;7;1;23;18;2.5;0
4.142857142857143;1.3552618543578767;6;2;16;13;1.5;0
4.75;2.277608394786075;7;1;20;18;1.0;0
5.2;1.7776388834631176;7;1;30;22;4.0;0
4.142857142857143;1.8070158058105026;7;1;20;9;5.5;0
3.7777777777777777;2.042752923427804;7;1;18;16;1.0;0
3.888888888888889;2.1829869671542776;7;1;18;17;0.5;0
3.7142857142857144;2.0503857277724746;7;1;14;12;1.0;0
3.5;1.5;5;2;7;0;3.5;0
3.5;1.6881943016134133;6;1;20;15;2.5;0
3.0;0.816496580927726;4;2;10;8;1.0;0
3.1666666666666665;2.1921577396609844;7;1;10;9;0.5;0
3.7;1.7916472867168916;6;1;19;18;0.5;0
3.6;1.4966629547095764;5;1;11;7;2.0;0
4.1;2.118962010041709;7;1;21;20;0.5;0
3.25;1.6393596310755;6;2;7;6;0.5;0
3.5;1.6881943016134133;7;1;22;13;4.5;0
3.2857142857142856;1.4846149779161806;6;1;14;9;2.5;0
3.3333333333333335;2.6246692913372702;7;1;7;3;2.0;0
4.333333333333333;1.8856180831641267;7;2;25;14;5.5;0
4.222222222222222;1.314684396244359;6;2;20;18;1.0;0
4.333333333333333;2.2852182001336816;7;1;15;11;2.0;0
3.8;1.9390719429665315;7;1;22;16;3.0;0
3.8333333333333335;2.266911751455907;7;1;17;6;5.5;0
4.625;1.7275343701356567;7;2;21;16;2.5;0
4.555555555555555;2.0608041101101566;7;1;24;17;3.5;0
4.333333333333333;2.1343747458109497;7;1;19;7;6.0;0
4.25;2.0463381929681126;7;1;23;11;6.0;0
3.25;2.277608394786075;7;1;7;6;0.5;0
3.2222222222222223;1.8121673811444545;7;1;15;14;0.5;0
2.6666666666666665;2.3570226039551585;6;1;5;3;1.0;0
4.5;1.8027756377319946;7;1;21;15;3.0;0
2.8;1.469693845669907;5;1;8;6;1.0;0
4.6;1.5620499351813308;7;2;25;21;2.0;0
3.6666666666666665;1.8856180831641267;6;1;12;10;1.0;0
4.285714285714286;2.249716535431946;7;1;16;14;1.0;0
4.5;1.5;7;2;18;18;0.0;0
4.0;2.516611478423583;7;1;13;11;1.0;0
4.222222222222222;2.3934065809486684;7;1;19;19;0.0;0
4.142857142857143;1.958758457257441;6;1;16;13;1.5;0
4.0;1.5;6;2;19;13;3.0;0
4.9;2.071231517720798;7;1;28;21;3.5;0
3.6666666666666665;2.494438257849294;7;1;7;4;1.5;0
3.0;1.4142135623730951;5;1;9;6;1.5;0
3.0;1.4142135623730951;5;1;8;4;2.0;0
3.5;1.3844373104863459;6;2;11;10;0.5;0
3.5;1.6583123951777;6;1;15;13;1.0;0
4.222222222222222;2.096440251568134;7;1;22;16;3.0;0
5.833333333333333;1.8633899812498247;7;2;20;15;2.5;0
4.444444444444445;1.2570787221094177;6;3;24;16;4.0;0
3.8;1.5999999999999999;6;1;20;18;1.0;0
3.142857142857143;1.8070158058105026;7;1;12;10;1.0;0
3.142857142857143;0.989743318610787;5;2;11;11;0.0;0
2.8333333333333335;1.0671873729054748;5;2;10;7;1.5;0
4.777777777777778;2.199887763691481;7;1;24;19;2.5;0
4.111111111111111;2.0245407953653998;7;1;25;12;6.5;0
3.8333333333333335;2.3392781412697;7;1;12;11;0.5;0
4.888888888888889;1.852592444503674;7;1;22;22;0.0;0
4.875;2.521780125229002;7;1;22;17;2.5;0
3.5714285714285716;1.8405855323893037;7;1;13;12;0.5;0
4.125;1.5360257159305635;6;1;18;15;1.5;0
3.0;1.4142135623730951;5;1;11;10;0.5;0
3.6666666666666665;1.632993161855452;6;1;20;13;3.5;0
4.0;2.0;7;1;22;18;2.0;0
2.75;0.82915619758885;4;2;7;4;1.5;0
5.0;2.1447610589527217;7;1;26;24;1.0;0
4.1;2.2561028345356955;7;1;28;13;7.5;0
3.5714285714285716;1.8405855323893037;7;1;13;12;0.5;0
3.8;2.039607805437114;7;1;11;8;1.5;0
4.428571428571429;2.1946130708196026;7;1;18;13;2.5;0
4.555555555555555;1.7069212773041351;7;2;24;17;3.5;0
3.8;1.6;6;1;10;9;0.5;0
4.8;2.039607805437114;7;1;19;5;7.0;0
4.3;2.0999999999999996;7;1;26;17;4.5;0
4.875;1.6153559979150107;7;3;21;18;1.5;0
3.625;2.341874249399399;7;1;17;12;2.5;0
3.0;1.5811388300841898;5;1;8;4;2.0;0
4.5;1.9621416870348585;7;2;23;22;0.5;0
2.8;1.6;5;1;8;6;1.0;0
4.25;1.5612494995995996;7;2;21;13;4.0;0
4.375;1.3169567191065923;7;3;18;17;0.5;0
3.7142857142857144;1.8294640678379566;7;1;15;11;2.0;0
3.5;1.9621416870348585;7;1;18;17;0.5;0
4.875;1.8328597873268975;7;1;24;15;4.5;0
3.5;2.1213203435596424;7;1;14;14;0.0;0
4.375;1.996089927833914;7;1;19;16;1.5;0
3.0;1.6733200530681511;5;1;8;7;0.5;0
4.0;1.8973665961010275;6;1;12;8;2.0;0
4.9;1.7;7;2;25;24;0.5;0
3.1666666666666665;1.950783318453271;7;1;10;9;0.5;0
4.0;1.5811388300841898;7;2;20;12;4.0;0
4.75;2.0463381929681126;7;1;22;16;3.0;0
4.0;2.0976176963403033;6;1;16;4;6.0;0
3.0;1.7888543819998317;6;1;9;6;1.5;0
4.666666666666667;1.8856180831641267;7;1;22;20;1.0;0
3.625;1.8666480653835098;7;1;15;14;0.5;0
4.571428571428571;1.5907898179514348;7;2;16;16;0.0;0
3.6666666666666665;1.9720265943665387;6;1;13;9;2.0;0
3.2857142857142856;1.2777531299998799;5;1;12;11;0.5;0
4.4;1.8;7;1;27;17;5.0;0
5.0;2.0;7;1;31;19;6.0;0
4.0;2.1081851067789197;7;1;20;16;2.0;0
3.75;1.479019945774904;6;2;23;7;8.0;0
3.888888888888889;1.7916128329552332;7;1;18;17;0.5;0
3.7142857142857144;1.749635530559413;6;1;15;11;2.0;0
3.25;1.7853571071357126;5;1;7;6;0.5;0
3.0;2.0976176963403033;6;1;8;7;0.5;0
3.75;1.7853571071357126;7;1;20;10;5.0;0
4.3;2.0024984394500787;7;2;24;19;2.5;0
4.555555555555555;2.2662308949301266;7;1;22;19;1.5;0
4.2;2.3151673805580453;7;1;12;9;1.5;0
3.8333333333333335;1.7716909687891083;6;1;12;11;0.5;0
2.8333333333333335;1.674979270186815;6;1;10;7;1.5;0
4.25;1.7853571071357126;7;1;20;14;3.0;0
3.7777777777777777;2.199887763691481;7;1;18;16;1.0;0
3.4444444444444446;1.640535895581489;7;1;17;14;1.5;0
3.7142857142857144;1.9059520091609048;6;1;19;7;6.0;0
3.8;1.32664991614216;6;2;13;6;3.5;0
3.625;2.117634293262177;7;1;18;11;3.5;0
3.1666666666666665;1.5723301886761005;6;1;14;5;4.5;0
4.8;2.4;7;1;12;12;0.0;0
4.0;2.0;7;1;18;14;2.0;0
5.2;1.8867962264113207;7;1;26;26;0.0;0
4.25;1.713913650100261;7;1;19;15;2.0;0
4.0;1.6903085094570331;6;1;18;10;4.0;0
4.777777777777778;1.9309052441091963;7;1;23;20;1.5;0
5.0;2.5298221281347035;7;1;15;10;2.5;0
4.5;2.140872096444188;7;1;14;13;0.5;0
3.4;2.5768197453450252;7;1;10;7;1.5;0
2.7777777777777777;1.7497795275581802;7;1;13;12;0.5;0
3.5714285714285716;2.2587697572631282;7;1;15;10;2.5;0
4.25;1.7853571071357126;7;1;18;16;1.0;0
4.5;1.9364916731037085;7;1;20;16;2.0;0
4.1;1.972308292331602;7;1;21;20;0.5;0
3.4;1.624807680927192;7;1;23;11;6.0;0
4.333333333333333;1.3743685418725535;7;3;14;12;1.0;0
4.1;1.9209372712298547;7;1;21;20;0.5;0
4.285714285714286;1.749635530559413;7;2;16;14;1.0;0
3.3333333333333335;1.247219128924647;5;2;5;5;0.0;0
3.8;1.8330302779823362;7;1;24;14;5.0;0
4.0;1.8439088914585775;7;1;23;17;3.0;0
3.9;1.445683229480096;6;1;21;18;1.5;0
4.571428571428571;1.9166296949998198;7;1;16;16;0.0;0
3.5;1.5;6;1;16;12;2.0;0
3.5714285714285716;1.3997084244475304;5;1;14;11;1.5;0
4.222222222222222;1.617802197617893;6;1;19;19;0.0;0
3.0;1.5275252316519468;6;1;9;9;0.0;0
2.6666666666666665;1.699673171197595;5;1;5;3;1.0;0
4.0;2.1908902300206643;7;1;23;17;3.0;0
3.6666666666666665;1.699673171197595;6;1;17;16;0.5;0
4.2;1.6000000000000003;5;1;14;7;3.5;0
3.111111111111111;1.5947444549341472;6;1;15;13;1.0;0
4.333333333333333;2.1343747458109497;7;1;15;11;2.0;0
4.375;1.9324531042175384;7;2;18;17;0.5;0
4.666666666666667;2.357022603955158;7;1;15;13;1.0;0
4.5;2.0615528128088303;7;1;22;14;4.0;0
3.5714285714285716;2.0603150145508513;7;1;16;9;3.5;0
3.5;2.29128784747792;7;1;8;6;1.0;0
4.625;2.057759704144291;7;1;20;17;1.5;0
5.0;1.5275252316519468;7;3;19;11;4.0;0
4.111111111111111;2.469567863432541;7;1;21;16;2.5;0
3.5;1.6583123951777;7;1;18;10;4.0;0
4.571428571428571;1.840585532389304;7;1;17;15;1.0;0
4.0;2.1081851067789197;6;1;18;18;0.0;0
4.555555555555555;1.5713484026367723;7;1;25;16;4.5;0
4.222222222222222;1.8121673811444545;7;1;22;16;3.0;0
2.6;1.8547236990991407;6;1;9;4;2.5;0
4.625;1.8666480653835098;7;1;21;16;2.5;0
4.8;2.039607805437114;7;1;13;11;1.0;0
4.222222222222222;2.249828525701843;7;1;21;17;2.0;0
4.0;2.29128784747792;7;1;16;16;0.0;0
4.111111111111111;2.078698548207745;7;1;19;18;0.5;0
4.2;1.8330302779823358;7;1;22;20;1.0;0
3.25;1.479019945774904;5;1;13;13;0.0;0
3.8333333333333335;1.4624940645653537;5;1;14;9;2.5;0
4.0;1.9148542155126762;7;2;16;8;4.0;0
4.555555555555555;2.3147407395555177;7;1;24;17;3.5;0
4.0;2.160246899469287;7;1;12;12;0.0;0
2.5;1.6583123951777;5;1;6;4;1.0;0
3.8;1.4696938456699067;6;1;20;18;1.0;0
4.25;1.713913650100261;7;2;22;12;5.0;0
4.4;2.1540659228538015;7;1;12;10;1.0;0
4.7;1.9;7;2;28;19;4.5;0
3.5;2.345207879911715;7;1;14;14;0.0;0
3.5;2.362907813126304;7;1;12;9;1.5;0
4.7;1.676305461424021;7;2;27;20;3.5;0
4.1;2.211334438749598;7;1;22;19;1.5;0
4.6;1.9595917942265426;7;1;29;17;6.0;0
4.4;2.1071307505705477;7;1;23;21;1.0;0
4.333333333333333;1.9999999999999998;6;1;22;17;2.5;0
3.8;1.469693845669907;5;1;10;9;0.5;0
3.0;2.0976176963403033;6;1;8;7;0.5;0
4.857142857142857;1.958758457257441;7;1;21;13;4.0;0
4.428571428571429;2.5555062599997593;7;1;18;13;2.5;0
4.571428571428571;2.0603150145508513;7;1;16;16;0.0;0
4.125;1.3635890143294642;5;1;18;15;1.5;0
3.5;2.29128784747792;7;1;14;7;3.5;0
4.3;2.0518284528683193;7;1;24;19;2.5;0
3.2;1.7204650534085253;6;1;11;5;3.0;0
3.0;1.6903085094570331;6;1;11;10;0.5;0
3.0;2.8284271247461903;7;1;5;4;0.5;0
4.125;2.0879116360612584;7;2;18;15;1.5;0
4.555555555555555;1.5713484026367723;7;2;23;18;2.5;0
4.75;0.9682458365518543;7;4;20;18;1.0;0
3.7;1.9519221295943134;6;1;19;18;0.5;0
3.4;1.854723699099141;7;1;17;17;0.0;0
2.5;1.6583123951777;5;1;5;5;0.0;0
3.2222222222222223;2.096440251568134;7;1;18;11;3.5;0
3.4;1.9595917942265426;7;1;10;7;1.5;0
4.222222222222222;1.6850834320114558;7;2;22;16;3.0;0
3.7777777777777777;1.8121673811444545;7;1;20;14;3.0;0
3.9;1.9209372712298547;6;1;24;15;4.5;0
4.222222222222222;2.042752923427804;7;1;20;18;1.0;0
3.5;1.8708286933869707;7;1;15;13;1.0;0
3.0;1.6733200530681511;6;1;9;6;1.5;0
3.25;1.7853571071357126;6;1;7;6;0.5;0
3.857142857142857;1.8070158058105026;6;1;18;9;4.5;0
3.5555555555555554;2.216659704806667;7;1;19;13;3.0;0
4.2;2.039607805437114;7;1;14;7;3.5;0
4.6;1.8547236990991407;7;1;26;20;3.0;0
5.666666666666667;0.9428090415820634;7;5;9;8;0.5;0
3.7;1.7916472867168918;7;1;23;14;4.5;0
4.6;2.0591260281974;7;1;12;11;0.5;0
3.5;1.9364916731037085;7;1;15;13;1.0;0
4.0;2.160246899469287;7;1;22;14;4.0;0
3.1;1.8138357147217055;7;1;18;13;2.5;0
3.6666666666666665;1.9720265943665387;7;1;11;11;0.0;0
5.0;2.0816659994661326;7;1;17;13;2.0;0
4.4;1.5620499351813308;7;1;28;16;6.0;0
3.6666666666666665;1.5986105077709065;6;1;14;8;3.0;0
3.6;1.6852299546352718;7;1;21;15;3.0;0
4.2;2.3151673805580453;7;1;12;9;1.5;0
3.888888888888889;1.7284832429004493;7;1;19;16;1.5;0
4.0;2.5495097567963922;7;1;10;6;2.0;0
4.0;2.5298221281347035;7;1;11;9;1.0;0
3.6;2.33238075793812;7;1;11;7;2.0;0
3.5;1.5;6;1;15;13;1.0;0
2.0;1.0;3;1;4;0;2.0;0
4.0;2.160246899469287;7;2;13;11;1.0;0
4.375;2.2325713874364688;7;1;21;14;3.5;0
3.375;2.117634293262177;6;1;17;10;3.5;0
5.111111111111111;1.6629588385661962;7;2;25;21;2.0;0
3.6666666666666665;1.9720265943665387;7;1;12;10;1.0;0
3.3333333333333335;1.699673171197595;5;1;6;4;1.0;0
2.0;1.224744871391589;4;1;4;4;0.0;0
4.222222222222222;1.7497795275581802;6;1;25;13;6.0;0
2.75;2.0463381929681126;6;1;7;4;1.5;0
5.0;1.8708286933869707;7;1;25;15;5.0;0
3.6666666666666665;1.8856180831641267;6;1;13;9;2.0;0
3.4;1.624807680927192;6;1;9;8;0.5;0
5.0;1.5;7;3;21;19;1.0;0
4.555555555555555;1.892154040658489;7;1;21;20;0.5;0
3.75;2.165063509461097;7;1;16;14;1.0;0
4.285714285714286;2.602981022612657;7;1;17;13;2.0;0
4.888888888888889;1.5234788000891208;7;2;29;15;7.0;0
4.0;2.4083189157584592;7;1;22;18;2.0;0
4.125;2.2603926650031405;7;1;19;14;2.5;0
3.4;2.154065922853802;6;1;11;6;2.5;0
4.888888888888889;1.6629588385661962;7;1;23;21;1.0;0
4.625;2.057759704144291;7;1;20;17;1.5;0
4.4;2.0591260281974;7;2;16;6;5.0;0
4.4;1.4966629547095764;6;2;26;18;4.0;0
3.7;1.7916472867168918;7;1;19;18;0.5;0
4.125;1.6153559979150107;6;1;19;14;2.5;0
3.6666666666666665;2.0;7;1;19;14;2.5;0
3.6;1.8000000000000003;7;1;22;14;4.0;0
2.75;1.479019945774904;5;1;6;5;0.5;0
3.3333333333333335;1.7950549357115013;7;2;11;9;1.0;0
4.285714285714286;2.249716535431946;7;1;17;13;2.0;0
4.142857142857143;1.4568627181693672;6;2;16;13;1.5;0
4.0;1.7888543819998317;7;2;11;9;1.0;0
4.0;1.7320508075688772;5;1;12;4;4.0;0
4.0;1.7728105208558367;6;2;17;11;3.0;0
3.875;1.7633419974582356;7;1;18;13;2.5;0
5.285714285714286;2.1189138534559038;7;2;19;18;0.5;0
4.3;1.4866068747318506;7;2;25;18;3.5;0
4.222222222222222;1.6850834320114558;7;1;20;18;1.0;0
3.7;2.0024984394500787;6;1;21;16;2.5;0
2.8;1.7204650534085253;6;1;10;4;3.0;0
2.8;1.8330302779823362;5;1;8;6;1.0;0
3.3;1.6155494421403513;7;1;20;13;3.5;0
4.6;2.244994432064365;7;1;12;11;0.5;0
4.375;1.1110243021644486;6;2;19;16;1.5;0
4.0;2.1908902300206643;7;1;10;10;0.0;0
3.7;2.0518284528683193;7;1;25;12;6.5;0
3.2857142857142856;1.6659862556700857;6;1;13;10;1.5;0
5.2;1.8867962264113207;7;2;29;23;3.0;0
3.6666666666666665;1.699673171197595;6;1;12;10;1.0;0
4.0;2.160246899469287;7;1;14;10;2.0;0
3.5;1.7320508075688772;7;1;15;13;1.0;0
4.75;1.984313483298443;7;2;19;19;0.0;0
4.333333333333333;2.260776661041756;7;1;20;19;0.5;0
4.0;2.23606797749979;7;1;19;13;3.0;0
3.0;1.4142135623730951;5;1;8;4;2.0;0
3.75;2.0463381929681126;7;2;10;5;2.5;0
3.3333333333333335;1.4907119849998598;5;1;12;8;2.0;0
3.625;1.7275343701356567;6;1;17;12;2.5;0
