length_mean;length_std;max_length;min_length;global_zero_character_freq;global_one_character_freq;char_freq_std;zero_char_freq_std;one_char_freq_std;code
5.25;1.8540496217739157;7;1;17;25;4.0;0.2551399064867865;0.2551399064867865;0
4.0;2.0548046676563256;7;1;19;17;1.0;0.24660739393037803;0.24660739393037803;0
5.444444444444445;1.7708197167232476;7;2;26;23;1.5;0.2640344177097709;0.2640344177097709;0
4.666666666666667;2.0548046676563256;7;1;16;12;2.0;0.32497068495809983;0.3249706849580998;0
4.285714285714286;2.0503857277724746;7;1;15;15;0.0;0.20157186925209597;0.20157186925209597;0
4.0;0.7071067811865476;5;3;13;3;5.0;0.1709349291397168;0.1709349291397168;0
4.25;1.984313483298443;7;1;14;20;3.0;0.29491329580203113;0.2949132958020312;0
4.625;2.057759704144291;7;1;13;24;5.5;0.22417946091754015;0.22417946091754012;0
4.0;1.7638342073763937;7;2;19;17;1.0;0.29631991591419793;0.29631991591419793;0
3.2;2.4;7;1;4;12;4.0;0.368826047156684;0.368826047156684;0
4.375;2.2325713874364688;7;1;11;24;6.5;0.30952380952380953;0.30952380952380953;0
3.625;1.9324531042175384;7;1;18;11;3.5;0.23861086280638263;0.23861086280638263;0
3.8;2.6381811916545836;7;1;9;10;0.5;0.3768830273792263;0.3768830273792263;0
3.5714285714285716;2.0603150145508513;7;1;13;12;0.5;0.26546959903264095;0.26546959903264095;0
4.625;2.057759704144291;7;1;14;23;4.5;0.2937135115080742;0.2937135115080742;0
3.875;1.8328597873268975;7;1;14;17;1.5;0.3082297525501762;0.3082297525501762;0
3.1666666666666665;2.1921577396609844;7;1;7;12;2.5;0.3275047865842204;0.3275047865842204;0
4.0;2.309401076758503;7;1;15;9;3.0;0.3485575231418417;0.3485575231418417;0
4.222222222222222;1.9876159799998132;7;1;24;14;5.0;0.23220220378298087;0.23220220378298084;0
4.571428571428571;1.6781914463529617;6;1;12;20;4.0;0.23152849106939463;0.23152849106939463;0
5.142857142857143;1.958758457257441;7;2;17;19;1.0;0.23401508858887698;0.23401508858887698;0
4.111111111111111;1.7916128329552332;7;1;23;14;4.5;0.24548354468661673;0.24548354468661673;0
4.25;1.920286436967152;6;1;16;18;1.0;0.30184617127124724;0.3018461712712472;0
4.857142857142857;1.958758457257441;7;2;19;15;2.0;0.18688797099498916;0.18688797099498916;0
4.375;2.2878756522153907;7;1;22;13;4.5;0.2755990949025615;0.2755990949025615;0
4.2;2.0880613017821097;7;1;23;19;2.0;0.2952980929820253;0.2952980929820253;0
3.857142857142857;2.030381486221699;7;1;20;7;6.5;0.23323910752905003;0.23323910752905;0
4.428571428571429;2.1285234893930487;7;1;16;15;0.5;0.2546708373787059;0.25467083737870594;0
4.875;1.4523687548277813;6;2;21;18;1.5;0.2540983514748221;0.2540983514748221;0
4.5;1.707825127659933;7;2;16;11;2.5;0.2622892800224859;0.2622892800224859;0
4.222222222222222;2.096440251568134;7;1;16;22;3.0;0.33160950921992305;0.3316095092199231;0
3.5;1.707825127659933;7;2;10;11;0.5;0.23991533160498152;0.2399153316049815;0
1.6666666666666667;0.9428090415820634;3;1;2;3;0.5;0.41573970964154905;0.41573970964154905;0
3.1666666666666665;1.950783318453271;7;1;14;5;4.5;0.2100271281473494;0.21002712814734945;0
3.5;1.5;6;2;12;9;1.5;0.19404721329525534;0.19404721329525534;0
4.428571428571429;2.1946130708196026;7;1;20;11;4.5;0.20901076864948595;0.20901076864948592;0
4.111111111111111;2.282515398241571;7;1;16;21;2.5;0.2714311498789418;0.27143114987894185;0
5.333333333333333;2.4267032964268394;7;1;15;17;1.0;0.2387556977220845;0.23875569772208452;0
4.444444444444445;1.9499920860871383;7;1;17;23;3.0;0.29497152821575495;0.29497152821575495;0
4.375;1.7275343701356567;6;2;20;15;2.5;0.29389033290970595;0.29389033290970595;0
3.142857142857143;1.8070158058105024;6;1;11;11;0.0;0.3338091841585121;0.333809184158512;0
4.0;1.632993161855452;6;2;8;4;2.0;0.10393492741038726;0.10393492741038726;0
3.7777777777777777;1.4740554623801778;6;2;13;21;4.0;0.19037181149476143;0.19037181149476146;0
3.8;2.3151673805580453;7;1;4;15;5.5;0.15238095238095237;0.1523809523809524;0
3.8;2.6381811916545836;7;1;11;8;1.5;0.32701494692170274;0.32701494692170274;0
3.7777777777777777;1.9876159799998132;7;1;13;21;4.0;0.34841902586726486;0.34841902586726486;0
4.5;1.6278820596099706;7;2;23;22;0.5;0.2017249873504568;0.2017249873504568;0
3.4;2.0591260281974;6;1;10;7;1.5;0.3382306905057553;0.33823069050575527;0
3.3333333333333335;1.699673171197595;7;1;12;18;3.0;0.22660208842987659;0.2266020884298766;0
3.5;1.8027756377319946;6;1;7;7;0.0;0.24999999999999997;0.24999999999999997;0
3.5714285714285716;1.498298354528788;7;2;12;13;0.5;0.12844358903740957;0.12844358903740957;0
4.285714285714286;2.249716535431946;7;1;11;19;4.0;0.2078033659062031;0.2078033659062031;0
4.5;1.8027756377319946;7;2;16;20;2.0;0.328294720440929;0.328294720440929;0
4.0;2.5495097567963922;7;1;6;10;2.0;0.35490369489913914;0.35490369489913914;0
3.1666666666666665;2.1921577396609844;7;1;8;11;1.5;0.2954737496115325;0.2954737496115325;0
4.3;1.7916472867168916;7;2;18;25;3.5;0.2807359941523324;0.2807359941523324;0
3.1666666666666665;2.1921577396609844;7;1;12;7;2.5;0.3391081406657169;0.3391081406657169;0
5.0;1.8257418583505538;7;1;21;24;1.5;0.198805959477601;0.198805959477601;0
3.75;1.0897247358851685;5;2;19;11;4.0;0.1920286436967152;0.1920286436967152;0
4.333333333333333;1.5986105077709065;6;1;14;12;1.0;0.25393507967856277;0.25393507967856277;0
3.875;1.899835519196333;7;1;12;19;3.5;0.22336264910649903;0.22336264910649903;0
3.6666666666666665;1.699673171197595;6;2;4;7;1.5;0.31426968052735443;0.31426968052735443;0
3.857142857142857;2.099562636671296;7;1;16;11;2.5;0.3323252840292309;0.3323252840292309;0
4.2;1.9390719429665317;7;2;6;15;4.5;0.2421670868619096;0.24216708686190963;0
4.857142857142857;1.9587584572574412;7;2;22;12;5.0;0.21388040710561207;0.21388040710561207;0
4.222222222222222;2.1487866228681907;7;1;12;26;7.0;0.17608001367506598;0.17608001367506598;0
3.25;1.3919410907075054;5;1;15;11;2.0;0.2506588540449172;0.2506588540449172;0
3.0;1.5811388300841898;5;1;4;8;2.0;0.18833148966649205;0.18833148966649205;0
2.5;2.0615528128088303;6;1;5;5;0.0;0.3535533905932738;0.3535533905932738;0
4.6;1.2;6;2;28;18;5.0;0.21512270400350073;0.2151227040035007;0
4.111111111111111;2.282515398241571;7;1;19;18;0.5;0.28731474143349967;0.2873147414334996;0
3.5714285714285716;1.9166296949998198;7;1;10;15;2.5;0.30863931334046757;0.30863931334046757;0
3.875;1.8328597873268975;7;1;16;15;0.5;0.25442512229955366;0.2544251222995537;0
3.75;1.5612494995995996;7;2;13;17;2.0;0.19821249820443826;0.1982124982044383;0
4.0;1.8257418583505538;7;1;15;21;3.0;0.2184025468294205;0.21840254682942054;0
2.0;0.816496580927726;3;1;1;5;2.0;0.15713484026367722;0.15713484026367724;0
3.0;0.7071067811865476;4;2;4;8;2.0;0.18162078931419473;0.18162078931419473;0
4.333333333333333;1.9720265943665387;7;1;10;16;3.0;0.2351420690624779;0.2351420690624779;0
4.428571428571429;1.761261143705422;6;1;17;14;1.5;0.28308312281336856;0.28308312281336856;0
3.857142857142857;2.099562636671296;7;1;15;12;1.5;0.3409283289831787;0.3409283289831787;0
3.125;1.6153559979150107;6;1;14;11;1.5;0.31379592404052103;0.313795924040521;0
4.0;2.5298221281347035;7;1;10;10;0.0;0.2159196961667549;0.21591969616675494;0
3.5;1.8708286933869707;7;1;9;19;5.0;0.30198171525641476;0.30198171525641476;0
3.6;1.4966629547095764;5;1;10;8;1.0;0.24257873864880333;0.24257873864880336;0
2.4;1.4966629547095764;5;1;7;5;1.0;0.38040913647165614;0.38040913647165614;0
4.25;1.920286436967152;7;2;18;16;1.0;0.19509921744724165;0.19509921744724162;0
2.3333333333333335;0.9428090415820634;3;1;2;5;1.5;0.31426968052735443;0.3142696805273545;0
5.375;1.9324531042175384;7;1;21;22;0.5;0.18090440310071085;0.18090440310071088;0
4.6;2.0591260281974;7;1;26;20;3.0;0.27016424415688634;0.27016424415688634;0
4.2;1.9390719429665317;7;2;16;26;5.0;0.2983324782414683;0.2983324782414683;0
3.4;1.7435595774162693;6;1;9;8;0.5;0.2260776661041756;0.22607766610417562;0
3.2;2.4;7;1;11;5;3.0;0.3931661122690188;0.3931661122690188;0
4.5;1.6278820596099706;7;2;27;18;4.5;0.2946676516744087;0.2946676516744087;0
3.4;1.9078784028338915;6;1;19;15;2.0;0.34197140881138655;0.34197140881138655;0
4.0;1.5491933384829668;7;3;7;13;3.0;0.2233531314201633;0.22335313142016333;0
4.875;2.4206145913796355;7;1;24;15;4.5;0.33093311009327714;0.33093311009327714;0
4.222222222222222;2.249828525701843;7;1;20;18;1.0;0.3563766030406028;0.3563766030406028;0
4.25;2.165063509461097;7;1;15;19;2.0;0.34224275308736096;0.34224275308736096;0
4.0;2.04939015319192;7;1;21;19;1.0;0.26177659201499304;0.26177659201499304;0
4.0;2.280350850198276;7;1;21;19;1.0;0.2867145190245885;0.2867145190245885;0
4.6;1.6852299546352716;7;2;24;22;1.0;0.18510277833882677;0.18510277833882674;0
4.5;1.8929694486000912;6;1;14;13;0.5;0.291070819942883;0.29107081994288303;0
3.7142857142857144;2.0503857277724746;7;1;13;13;0.0;0.2870171944593443;0.2870171944593443;0
4.2;1.8330302779823358;7;1;23;19;2.0;0.32292815976913825;0.32292815976913825;0
1.5;0.5;2;1;0;3;1.5;0.0;0.0;0
5.0;2.309401076758503;7;1;20;10;5.0;0.18808016817268097;0.18808016817268094;0
3.0;2.160246899469287;6;1;3;6;1.5;0.20786985482077452;0.20786985482077452;0
4.444444444444445;1.7708197167232476;7;1;24;16;4.0;0.23545746375759474;0.23545746375759474;0
3.6;2.33238075793812;7;1;9;9;0.0;0.3395194683486576;0.3395194683486576;0
2.8333333333333335;1.950783318453271;6;1;11;6;2.5;0.38987969021161667;0.3898796902116166;0
1.5;0.5;2;1;4;2;1.0;0.414578098794425;0.414578098794425;0
4.428571428571429;1.8405855323893037;7;2;15;16;0.5;0.28828893407469947;0.28828893407469947;0
3.625;1.9324531042175384;7;1;18;11;3.5;0.2707474680735795;0.2707474680735795;0
3.7777777777777777;1.0304020550550783;5;2;21;13;4.0;0.1343582010904967;0.1343582010904967;0
4.0;2.23606797749979;7;1;10;6;2.0;0.2076758332129193;0.2076758332129193;0
3.8;2.1354156504062622;7;1;21;17;2.0;0.329453956262559;0.329453956262559;0
4.571428571428571;1.498298354528788;6;2;14;18;2.0;0.19086270308410555;0.19086270308410552;0
4.666666666666667;2.260776661041756;7;1;18;24;3.0;0.27806737234859075;0.27806737234859075;0
3.6666666666666665;1.3743685418725538;5;1;9;13;2.0;0.2732971972499743;0.2732971972499743;0
3.5;2.0615528128088303;7;1;15;6;4.5;0.3428178714281412;0.34281787142814113;0
4.3;1.676305461424021;7;1;23;20;1.5;0.35756356173451476;0.35756356173451476;0
3.888888888888889;2.3778816176702997;7;1;21;14;3.5;0.32415774753950505;0.32415774753950505;0
4.2;2.039607805437114;7;2;8;13;2.5;0.09770611680325329;0.09770611680325329;0
4.7;2.238302928559939;7;1;23;24;0.5;0.24099378526249884;0.24099378526249882;0
4.1;1.6401219466856725;6;1;18;23;2.5;0.17269111795984826;0.17269111795984826;0
3.7142857142857144;2.1189138534559038;7;1;12;14;1.0;0.3020331555074315;0.3020331555074315;0
4.166666666666667;1.950783318453271;6;1;14;11;1.5;0.300873214756689;0.30087321475668893;0
3.4;2.154065922853802;6;1;12;5;3.5;0.3231786571610886;0.3231786571610886;0
4.555555555555555;1.4229164972072998;7;2;24;17;3.5;0.33008898157569205;0.330088981575692;0
3.6666666666666665;1.7638342073763937;7;1;16;17;0.5;0.28600612177658297;0.2860061217765829;0
3.4;1.854723699099141;6;1;8;9;0.5;0.36514837167011077;0.36514837167011077;0
3.5;2.247220505424423;7;1;11;24;6.5;0.34654105521257617;0.3465410552125763;0
3.857142857142857;1.8844151368961313;7;1;17;10;3.5;0.2116225832200433;0.21162258322004326;0
3.5;1.707825127659933;7;2;8;13;2.5;0.263612756829244;0.26361275682924407;0
4.25;1.920286436967152;7;1;13;21;4.0;0.2919259052002479;0.2919259052002479;0
3.8;1.8330302779823358;7;1;21;17;2.0;0.25458438407879624;0.25458438407879624;0
3.4285714285714284;1.761261143705422;7;2;14;10;2.0;0.20961434566608123;0.20961434566608123;0
3.75;2.0463381929681126;7;1;14;16;1.0;0.27108619148581825;0.27108619148581825;0
4.25;2.331844763272204;7;1;18;16;1.0;0.2803154351748739;0.28031543517487384;0
4.2;2.2271057451320084;7;1;21;21;0.0;0.3057558197568654;0.3057558197568654;0
3.5;2.0615528128088303;7;1;18;10;4.0;0.32296466617145303;0.32296466617145303;0
4.1;1.8681541692269403;7;1;23;18;2.5;0.2882541867700731;0.2882541867700731;0
3.75;1.1989578808281798;6;2;13;17;2.0;0.25843412012434513;0.25843412012434513;0
1.3333333333333333;0.4714045207910317;2;1;2;2;0.0;0.408248290463863;0.408248290463863;0
4.375;2.1758618981911515;7;1;23;12;5.5;0.2536187567613625;0.2536187567613625;0
4.625;1.653594569415369;7;1;20;17;1.5;0.21616385108494204;0.2161638510849421;0
3.2222222222222223;1.1331154474650633;5;1;18;11;3.5;0.3278980737613535;0.3278980737613535;0
4.571428571428571;1.761261143705422;7;2;22;10;6.0;0.2458842572856869;0.24588425728568689;0
3.9;1.8138357147217055;7;1;15;24;4.5;0.2956003921457729;0.29560039214577283;0
3.875;2.368411915187052;7;1;15;16;0.5;0.32186574657020084;0.32186574657020084;0
3.8;2.6381811916545836;7;1;13;6;3.5;0.36589281356759135;0.36589281356759135;0
3.9;2.118962010041709;7;1;19;20;0.5;0.3261408547588866;0.3261408547588866;0
2.8333333333333335;0.6871842709362768;4;2;7;10;1.5;0.23773948289755123;0.23773948289755126;0
3.3;1.5524174696260025;7;2;17;16;0.5;0.30032871258157623;0.30032871258157623;0
3.25;1.984313483298443;7;1;13;13;0.0;0.274697705423761;0.274697705423761;0
5.2;1.9899748742132402;7;2;29;23;3.0;0.20750324424423364;0.20750324424423364;0
3.4285714285714284;2.3211538298959886;7;1;11;13;1.0;0.24757605966092305;0.24757605966092305;0
4.0;1.8708286933869707;7;1;13;19;3.0;0.27030741060902996;0.27030741060902996;0
3.5;2.0;7;1;17;11;3.0;0.3275398694379488;0.3275398694379488;0
2.8;1.7204650534085253;6;1;7;7;0.0;0.38873012632302;0.38873012632302;0
2.5;1.5;5;1;9;6;1.5;0.4232808366400098;0.4232808366400098;0
3.9;2.3;7;1;22;17;2.5;0.28192929429934555;0.28192929429934555;0
4.3;1.3453624047073711;6;2;20;23;1.5;0.2556527592914525;0.2556527592914524;0
3.0;2.345207879911715;7;1;6;6;0.0;0.42106521866255703;0.42106521866255703;0
3.25;1.7853571071357126;6;1;8;5;1.5;0.36084391824351614;0.36084391824351614;0
4.333333333333333;1.8856180831641267;7;1;19;20;0.5;0.2683849069412148;0.2683849069412148;0
4.333333333333333;2.309401076758503;7;1;22;17;2.5;0.2701098362650911;0.2701098362650911;0
4.6;1.8547236990991407;7;2;24;22;1.0;0.23217838555965634;0.23217838555965634;0
4.142857142857143;1.958758457257441;6;1;13;16;1.5;0.3140691894826885;0.3140691894826886;0
4.0;2.1908902300206643;7;1;19;21;1.0;0.3081586193730066;0.3081586193730066;0
2.8333333333333335;1.3437096247164249;5;1;7;10;1.5;0.2744944848666767;0.2744944848666767;0
3.0;2.449489742783178;7;1;5;7;1.0;0.3785265022758249;0.3785265022758249;0
3.5;1.7320508075688772;7;1;13;15;1.0;0.2549716468052932;0.25497164680529316;0
2.8333333333333335;1.3437096247164249;5;1;8;9;0.5;0.19759354715309713;0.19759354715309713;0
4.666666666666667;1.9436506316151;7;1;21;21;0.0;0.31467650690010046;0.31467650690010046;0
4.888888888888889;1.5947444549341472;7;3;15;29;7.0;0.16519294695165457;0.16519294695165454;0
4.5;2.179449471770337;7;1;18;18;0.0;0.21592769553613655;0.21592769553613655;0
3.3333333333333335;2.0548046676563256;6;1;2;8;3.0;0.13608276348795434;0.13608276348795434;0
3.7;2.1;7;1;18;19;0.5;0.3096235187384981;0.3096235187384981;0
3.888888888888889;2.0245407953653998;7;1;16;19;1.5;0.3118858007708722;0.3118858007708722;0
3.4;2.244994432064365;7;1;12;5;3.5;0.37252585172586566;0.37252585172586566;0
3.75;2.384848003542364;7;1;8;7;0.5;0.323465766412485;0.32346576641248503;0
3.75;1.920286436967152;6;1;6;9;1.5;0.23746344747958342;0.23746344747958345;0
3.625;1.653594569415369;6;1;10;19;4.5;0.3370367190678191;0.33703671906781907;0
4.4;2.009975124224178;7;1;18;26;4.0;0.2886241700977689;0.2886241700977689;0
3.3333333333333335;2.0;6;1;13;17;2.0;0.3343605571345887;0.3343605571345887;0
4.428571428571429;2.0603150145508513;7;2;17;14;1.5;0.08441954861218268;0.0844195486121827;0
4.333333333333333;1.9720265943665387;7;1;16;10;3.0;0.3103215198857592;0.3103215198857592;0
3.1666666666666665;2.4094720491334933;7;1;9;10;0.5;0.422949606173785;0.422949606173785;0
4.714285714285714;2.1852940772540506;7;1;10;23;6.5;0.21214239631990034;0.21214239631990034;0
3.2;1.7204650534085253;6;1;4;12;4.0;0.16666666666666669;0.16666666666666669;0
3.625;1.5761900266148114;7;2;19;10;4.5;0.2972353180989716;0.2972353180989716;0
3.8333333333333335;1.5723301886761007;6;1;11;12;0.5;0.3220305943597653;0.3220305943597653;0
4.0;2.3979157616563596;7;1;18;14;2.0;0.26654905463362105;0.26654905463362105;0
4.666666666666667;1.7638342073763937;7;1;22;20;1.0;0.23010125171720414;0.2301012517172041;0
4.111111111111111;1.5947444549341472;7;2;20;17;1.5;0.3336584036842087;0.3336584036842087;0
2.888888888888889;1.4487116456005886;5;1;8;18;5.0;0.28354506733960305;0.28354506733960305;0
4.375;1.4086784586980805;7;2;17;18;0.5;0.18835288825997074;0.18835288825997074;0
4.7;1.676305461424021;7;2;31;16;7.5;0.18323373918196173;0.18323373918196173;0
4.0;2.260776661041756;7;1;16;20;2.0;0.3110350661119707;0.3110350661119707;0
3.5;1.8929694486000912;7;1;9;12;1.5;0.2762714258309437;0.2762714258309437;0
3.25;1.3919410907075054;5;1;11;15;2.0;0.29106336413991446;0.29106336413991446;0
5.4;1.42828568570857;7;3;26;28;1.0;0.26775288976465644;0.26775288976465644;0
3.0;0.6324555320336759;4;2;10;5;2.5;0.0816496580927726;0.0816496580927726;0
2.4;1.4966629547095764;5;1;4;8;2.0;0.3968766950969924;0.3968766950969924;0
4.375;1.653594569415369;7;2;14;21;3.5;0.19998139794443265;0.19998139794443265;0
4.0;1.7320508075688772;7;2;18;14;2.0;0.2650820197269888;0.2650820197269888;0
4.0;1.4907119849998598;6;2;18;18;0.0;0.2622054817841164;0.2622054817841164;0
3.7142857142857144;1.9794866372215738;7;1;15;11;2.0;0.2890055812902882;0.2890055812902882;0
3.8333333333333335;2.3392781412697;7;1;14;9;2.5;0.18154490847139484;0.18154490847139482;0
4.5;1.9364916731037085;7;1;18;18;0.0;0.3322041887392045;0.33220418873920454;0
4.25;1.7853571071357126;7;1;18;16;1.0;0.28853763749980393;0.28853763749980393;0
4.5;2.1095023109728985;7;1;23;22;0.5;0.27267882480419825;0.27267882480419825;0
4.777777777777778;2.0427529234278037;7;1;19;24;2.5;0.23532783242218086;0.2353278324221809;0
4.625;1.8666480653835098;7;2;13;24;5.5;0.1884076669872854;0.1884076669872854;0
3.875;2.1469455046647083;7;1;14;17;1.5;0.41583548047923574;0.41583548047923574;0
4.6;2.0099751242241783;7;1;26;20;3.0;0.33513332034226034;0.33513332034226034;0
3.4;1.9078784028338915;7;1;21;13;4.0;0.3169529676047684;0.3169529676047684;0
3.3333333333333335;1.4907119849998598;5;1;11;9;1.0;0.2216659704806667;0.22166597048066672;0
4.333333333333333;1.7950549357115013;7;2;12;14;1.0;0.09021125230719251;0.09021125230719251;0
4.0;2.449489742783178;7;1;11;13;1.0;0.2939777244866201;0.29397772448662;0
3.7777777777777777;2.1487866228681907;7;1;18;16;1.0;0.3051621416569432;0.3051621416569432;0
4.5;1.5;7;2;16;20;2.0;0.25780596131679384;0.25780596131679384;0
3.7;1.7916472867168918;7;1;16;21;2.5;0.20079716415773122;0.2007971641577312;0
4.0;1.4142135623730951;6;2;7;9;1.0;0.414578098794425;0.414578098794425;0
4.125;1.899835519196333;7;1;16;17;0.5;0.3314145454065489;0.3314145454065489;0
3.5;1.5652475842498528;7;1;17;18;0.5;0.2963535954138894;0.2963535954138894;0
4.666666666666667;1.632993161855452;7;1;22;20;1.0;0.3131957834636818;0.3131957834636818;0
4.5;1.5;7;2;20;16;2.0;0.19152589291980907;0.19152589291980904;0
3.75;2.1065374432940898;7;1;15;15;0.0;0.24103468267858935;0.24103468267858935;0
3.6;1.7435595774162693;5;1;9;9;0.0;0.32;0.32;0
3.0;2.160246899469287;6;1;4;5;0.5;0.3928371006591931;0.3928371006591931;0
4.4;1.9595917942265424;7;1;16;28;6.0;0.23257420243266064;0.23257420243266064;0
4.0;2.2677868380553634;7;1;15;13;1.0;0.33839417928616994;0.33839417928616994;0
2.6;1.624807680927192;5;1;7;6;0.5;0.31874754901018454;0.31874754901018454;0
3.8;2.039607805437114;7;1;10;9;0.5;0.24404750290357283;0.24404750290357283;0
3.4;2.0591260281974;7;1;8;9;0.5;0.20592141248037765;0.20592141248037765;0
4.571428571428571;2.1285234893930487;7;1;12;20;4.0;0.2355353150408736;0.23553531504087363;0
4.75;1.8540496217739157;7;2;22;16;3.0;0.21014497175837638;0.21014497175837638;0
4.0;2.0615528128088303;7;1;14;18;2.0;0.29820997882071953;0.29820997882071953;0
3.2;2.1354156504062622;7;1;5;11;3.0;0.34699879432831765;0.3469987943283177;0
5.0;1.5;7;3;21;19;1.0;0.19827415798170978;0.19827415798170978;0
4.9;1.7578395831246945;7;2;28;21;3.5;0.18583878610712215;0.18583878610712218;0
3.4444444444444446;1.9499920860871383;7;1;15;16;0.5;0.37124537606777097;0.37124537606777097;0
4.375;1.3169567191065923;6;2;12;23;5.5;0.16602741992413983;0.16602741992413983;0
4.0;2.2038926600773587;7;1;14;14;0.0;0.30721196893091995;0.30721196893091995;0
4.0;1.7320508075688772;7;1;19;21;1.0;0.30857142857142855;0.30857142857142855;0
